Assembly name,version,Species name,Common name,Ploidy=Chr,haplotype,NCBI GenBank ID,Link (download),assembly quality (ie: Gold  draft  etc),Sequencer Reads,Assembly Method,Total Length (bp),N50 Length (bp),L50 (#),Contig (#),Number of Gaps,Link (FTP),Publication (PUBMED ID)
daPenSemp1.hap2.1,,Pentaglottis sempervirens,NA,2n=,haploid,GCA_964197815.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964197815.1/,Scaffold,PacBio Arima2,various,955510188,14352502,19,330,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/197/815/GCA_964197815.1_daPenSemp1.hap2.1/GCA_964197815.1_daPenSemp1.hap2.1_genomic.fna.gz,na
ASM3692736v1,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_036927365.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036927365.1/,Chromosome,Oxford Nanopore PromethION,SMARTdenovo v. 2018-02-19; Flye v. 2.7,129600357,14368148,5,74,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/927/365/GCA_036927365.1_ASM3692736v1/GCA_036927365.1_ASM3692736v1_genomic.fna.gz,na
Saccharum officinarum X spontaneum var R570 v2.1,,Saccharum hybrid cultivar R570,NA,2n=,haploid,GCA_038087645.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_038087645.1/,Contig,PacBio Sequel II; Illumina HiSeq-2500,HiFiAsm v. 1; RACON v. 1.4.10,5038506984,14368309,102,859,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/087/645/GCA_038087645.1_Saccharum_officinarum_X_spontaneum_var_R570_v2.1/GCA_038087645.1_Saccharum_officinarum_X_spontaneum_var_R570_v2.1_genomic.fna.gz,38538783
TX436,,Sorghum bicolor,sorghum,2n=,haploid,GCA_903166325.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_903166325.1/,Scaffold,NA,NA,705620863,14368475,15,1514,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/166/325/GCA_903166325.1_TX436/GCA_903166325.1_TX436_genomic.fna.gz,na
V018.hap2_v1.0,,Vitis mustangensis x V. labrusca x V. rupestris x V. riparia x V. vinifera,NA,2n=,haploid,GCA_044592055.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044592055.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,490797986,14369223,13,172,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/592/055/GCA_044592055.1_V018.hap2_v1.0/GCA_044592055.1_V018.hap2_v1.0_genomic.fna.gz,na
V125.hap1_v1.0,,Vitis pseudoreticulata x Vitis vinifera,NA,2n=,haploid,GCA_044588375.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044588375.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,500688056,14379842,12,183,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/588/375/GCA_044588375.1_V125.hap1_v1.0/GCA_044588375.1_V125.hap1_v1.0_genomic.fna.gz,na
ASM3692726v1,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_036927265.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036927265.1/,Chromosome,Oxford Nanopore PromethION,SMARTdenovo v. 2018-02-19; Flye v. 2.7,132485861,14385031,5,67,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/927/265/GCA_036927265.1_ASM3692726v1/GCA_036927265.1_ASM3692726v1_genomic.fna.gz,na
V052.hap1_v1.0,,Vitis cinerea var. helleri x Vitis riparia,NA,2n=,haploid,GCA_044590865.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044590865.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,505806158,14386967,13,387,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/590/865/GCA_044590865.1_V052.hap1_v1.0/GCA_044590865.1_V052.hap1_v1.0_genomic.fna.gz,na
JUZE-A-2.22035.PacbioHiFiAssembly,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_965117665.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_965117665.1/,Chromosome,PacBio Sequel II,Hifiasm v0.16.1-r375,141804763,14390617,4,15,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/117/665/GCA_965117665.1_JUZE-A-2.22035.PacbioHiFiAssembly/GCA_965117665.1_JUZE-A-2.22035.PacbioHiFiAssembly_genomic.fna.gz,na
Hvulgare_cv_Chikurin_Ibaraki1_BPGv2,,Hordeum vulgare,barley,2n=,haploid,GCA_949783145.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_949783145.1/,Chromosome,Illumina Novaseq 6000  PacBio Sequel II,TRITEX (long-read) commit cf605a4,4251069800,14392543,85,1430,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/783/145/GCA_949783145.1_Hvulgare_cv_Chikurin_Ibaraki1_BPGv2/GCA_949783145.1_Hvulgare_cv_Chikurin_Ibaraki1_BPGv2_genomic.fna.gz,na
V123.hap2_v1.0,,Vitis pseudoreticulata,NA,2n=,haploid,GCA_044588405.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044588405.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,513546615,14404270,14,196,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/588/405/GCA_044588405.1_V123.hap2_v1.0/GCA_044588405.1_V123.hap2_v1.0_genomic.fna.gz,na
Hvulgare_WBDC_207_BPGv2,,Hordeum vulgare subsp. spontaneum,wild barley,2n=,haploid,GCA_951816575.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_951816575.1/,Chromosome,Illumina Novaseq 6000  PacBio Sequel II,TRITEX (long-read) commit cf605a4,4257550164,14414687,79,1137,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/951/816/575/GCA_951816575.1_Hvulgare_WBDC_207_BPGv2/GCA_951816575.1_Hvulgare_WBDC_207_BPGv2_genomic.fna.gz,na
Arabidopsis thaliana Ag-0,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_964248535.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964248535.1/,Scaffold,nanopore illumina,CANU-PILON,126004143,14417897,5,59,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/248/535/GCA_964248535.1_Arabidopsis_thaliana_Ag-0/GCA_964248535.1_Arabidopsis_thaliana_Ag-0_genomic.fna.gz,na
V125.hap2_v1.0,,Vitis pseudoreticulata x Vitis vinifera,NA,2n=,haploid,GCA_044588285.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044588285.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,523584036,14425558,13,183,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/588/285/GCA_044588285.1_V125.hap2_v1.0/GCA_044588285.1_V125.hap2_v1.0_genomic.fna.gz,na
ASM3692738v1,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_036927385.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036927385.1/,Chromosome,Oxford Nanopore PromethION,SMARTdenovo v. 2018-02-19; Flye v. 2.7,130222330,14427628,5,81,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/927/385/GCA_036927385.1_ASM3692738v1/GCA_036927385.1_ASM3692738v1_genomic.fna.gz,na
V038.hap1_v1.0,,Vitis rupestris,bush grape,2n=,haploid,GCA_044591185.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044591185.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,508938756,14445780,13,304,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/591/185/GCA_044591185.1_V038.hap1_v1.0/GCA_044591185.1_V038.hap1_v1.0_genomic.fna.gz,na
V108.hap1_v1.0,,Vitis betulifolia,NA,2n=,haploid,GCA_044588565.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044588565.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,538610773,14478268,13,374,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/588/565/GCA_044588565.1_V108.hap1_v1.0/GCA_044588565.1_V108.hap1_v1.0_genomic.fna.gz,na
LUZE-A-12.22041.PacbioHiFiAssembly,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_965117585.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_965117585.1/,Chromosome,PacBio Sequel II,Hifiasm v0.16.1-r375,137962117,14489556,4,13,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/117/585/GCA_965117585.1_LUZE-A-12.22041.PacbioHiFiAssembly/GCA_965117585.1_LUZE-A-12.22041.PacbioHiFiAssembly_genomic.fna.gz,na
V020.hap2_v1.0,,Vitis cinerea var. helleri x Vitis rupestris,NA,2n=,haploid,GCA_044591755.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044591755.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,508037972,14493536,14,218,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/591/755/GCA_044591755.1_V020.hap2_v1.0/GCA_044591755.1_V020.hap2_v1.0_genomic.fna.gz,na
ASM3692704v1,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_036927045.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036927045.1/,Chromosome,Oxford Nanopore PromethION,SMARTdenovo v. 2018-02-19; Flye v. 2.7,130963242,14497886,5,81,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/927/045/GCA_036927045.1_ASM3692704v1/GCA_036927045.1_ASM3692704v1_genomic.fna.gz,na
ASM3694099v1,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_036940995.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036940995.1/,Chromosome,PacBio Sequel,Canu v. v2.1.1; Flye v. v2.7; Hifiasm v. v0.16.1,143439639,14499733,4,21,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/940/995/GCA_036940995.1_ASM3694099v1/GCA_036940995.1_ASM3694099v1_genomic.fna.gz,na
ASM3795324v1,,Hibiscus sabdariffa,red-sorrel,2n=,haploid,GCA_037953245.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037953245.1/,Contig,PacBio Sequel,Hifiasm v. 0.18.5-r499,1483008072,14503709,31,2823,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/953/245/GCA_037953245.1_ASM3795324v1/GCA_037953245.1_ASM3795324v1_genomic.fna.gz,na
ASM3848513v2,,Hibiscus sabdariffa,red-sorrel,2n=,haploid,GCA_038485135.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_038485135.2/,Contig,PacBio Sequel,HiFiasm v. 0.18.5-r499,1483008072,14503709,31,2823,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/485/135/GCA_038485135.2_ASM3848513v2/GCA_038485135.2_ASM3848513v2_genomic.fna.gz,na
ASM4138096v1,,Hibiscus sabdariffa,red-sorrel,2n=,haploid,GCA_041380965.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041380965.1/,Contig,PacBio Sequel,Hifiasm v. 0.18.5-r500,1483008072,14503709,31,2823,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/380/965/GCA_041380965.1_ASM4138096v1/GCA_041380965.1_ASM4138096v1_genomic.fna.gz,na
VITVixKober5BB_v1.0,,Vitis cinerea var. helleri x Vitis riparia,NA,2n=,haploid,GCA_946000715.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_946000715.1/,Chromosome,PacBio,Hifiasm v.0.16.1-r374,1018325309,14537018,27,227,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/946/000/715/GCA_946000715.1_VITVixKober5BB_v1.0/GCA_946000715.1_VITVixKober5BB_v1.0_genomic.fna.gz,na
ASM4089407v1,,Rhodiola chrysanthemifolia,NA,2n=,haploid,GCA_040894075.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040894075.1/,Chromosome,PacBio,Hifiasm v. 0.16.1,402213833,14542971,8,1411,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/894/075/GCA_040894075.1_ASM4089407v1/GCA_040894075.1_ASM4089407v1_genomic.fna.gz,37872890
Rice_IR8_v1.7,,Oryza sativa Indica Group,long-grained rice,2n=,haploid,GCA_001889745.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_001889745.1/,Chromosome,PacBio,CANU v. 1.0,389082157,14564657,11,67,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/889/745/GCA_001889745.1_Rice_IR8_v1.7/GCA_001889745.1_Rice_IR8_v1.7_genomic.fna.gz,na
ASM2092103v1,,Rhodamnia argentea,silver malletwood,2n=,haploid,GCA_020921035.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_020921035.1/,Chromosome,Oxford Nanopore MinION; Illumina NovaSeq; Illumina NextSeq,NECAT v. 0.0.1,346710500,14585590,10,111,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/921/035/GCA_020921035.1_ASM2092103v1/GCA_020921035.1_ASM2092103v1_genomic.fna.gz,39487819
OsN22RS2,,Oryza sativa aus subgroup,NA,2n=,haploid,GCA_001952365.3,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_001952365.3/,Chromosome,PacBio,CANU v. v1.5; MECAT v. v1.3; FALCON v. 2017.06.28-18.01-py2.7-ucs4,388172068,14589500,11,139,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/952/365/GCA_001952365.3_OsN22RS2/GCA_001952365.3_OsN22RS2_genomic.fna.gz,na
TalH_r1.0,,Trifolium alexandrinum,NA,2n=,haploid,GCA_043005315.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_043005315.1/,Scaffold,PacBio Sequel II,hifiasm v. 0.19.5,547551778,14593844,13,514,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/005/315/GCA_043005315.1_TalH_r1.0/GCA_043005315.1_TalH_r1.0_genomic.fna.gz,na
Hvulgare_HOR_21322_BPGv2,,Hordeum vulgare,barley,2n=,haploid,GCA_949783445.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_949783445.1/,Chromosome,Illumina Novaseq 6000  PacBio Sequel II,TRITEX (long-read) commit cf605a4,4248148119,14606595,82,1366,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/783/445/GCA_949783445.1_Hvulgare_HOR_21322_BPGv2/GCA_949783445.1_Hvulgare_HOR_21322_BPGv2_genomic.fna.gz,na
Ob580W_TB65_CL,,Oryza barthii,African wild rice,2n=,haploid,GCA_965117785.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_965117785.1/,Scaffold,ONT,Flyev2.9,347830374,14612664,10,148,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/117/785/GCA_965117785.1_Ob580W_TB65_CL/GCA_965117785.1_Ob580W_TB65_CL_genomic.fna.gz,na
ASM4138088v1,,Juglans regia,Persian walnut,2n=,haploid,GCA_041380885.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041380885.1/,Chromosome,PacBio,hifiasm v. 0.19.8,541380968,14623224,13,292,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/380/885/GCA_041380885.1_ASM4138088v1/GCA_041380885.1_ASM4138088v1_genomic.fna.gz,na
ASM2309106v1,,Dianthus caryophyllus,clove pink,2n=,haploid,GCA_023091065.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_023091065.1/,Chromosome,Oxford Nanopore Technologies; Illumina Hiseq Xten,nextdenovo v. 2.3.0,636297055,14652655,15,82,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/091/065/GCA_023091065.1_ASM2309106v1/GCA_023091065.1_ASM2309106v1_genomic.fna.gz,35247284
ASM3694240v1,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_036942405.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036942405.1/,Chromosome,Oxford Nanopore PromethION,SMARTdenovo v. 2018-02-19; Flye v. v2.7,132744659,14677118,5,91,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/942/405/GCA_036942405.1_ASM3694240v1/GCA_036942405.1_ASM3694240v1_genomic.fna.gz,na
ObarRS3,,Oryza barthii,African wild rice,2n=,haploid,GCA_000182155.4,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_000182155.4/,Chromosome,PacBio,CANU v. 1.5; FALCON v. 2017.06.28-18.01-py2.7-ucs4,347714370,14688426,10,67,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/155/GCA_000182155.4_ObarRS3/GCA_000182155.4_ObarRS3_genomic.fna.gz,na
Ssia_1.0,,Senna siamea,NA,2n=,haploid,GCA_031216115.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_031216115.1/,Chromosome,BGI-DIPSEQ,3D-DNA v. 180419,437208635,14708400,10,389,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/216/115/GCA_031216115.1_Ssia_1.0/GCA_031216115.1_Ssia_1.0_genomic.fna.gz,na
drTriRepe4_hap1_1.5,,Trifolium repens,white clover,2n=,haploid,GCA_032173615.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_032173615.1/,Chromosome,PacBio Sequel,hifiasm v. 0.16,993435766,14709154,20,957,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/173/615/GCA_032173615.1_drTriRepe4_hap1_1.5/GCA_032173615.1_drTriRepe4_hap1_1.5_genomic.fna.gz,na
ASM3692724v1,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_036927245.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036927245.1/,Chromosome,Oxford Nanopore PromethION,SMARTdenovo v. 2018-02-19; Flye v. 2.7,129765816,14713123,5,56,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/927/245/GCA_036927245.1_ASM3692724v1/GCA_036927245.1_ASM3692724v1_genomic.fna.gz,na
ASM3694243v1,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_036942435.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036942435.1/,Chromosome,Oxford Nanopore PromethION,SMARTdenovo v. 2018-02-19; Flye v. v2.7,129249755,14714264,5,54,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/942/435/GCA_036942435.1_ASM3694243v1/GCA_036942435.1_ASM3694243v1_genomic.fna.gz,na
ASM3694297v1,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_036942975.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036942975.1/,Chromosome,Oxford Nanopore PromethION,SMARTdenovo v. 2018-02-19; Flye v. v2.7,128161978,14722447,5,71,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/942/975/GCA_036942975.1_ASM3694297v1/GCA_036942975.1_ASM3694297v1_genomic.fna.gz,na
V007.hap1_v1.0,,Vitis heyneana,NA,2n=,haploid,GCA_044592535.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044592535.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,543400131,14725976,14,310,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/592/535/GCA_044592535.1_V007.hap1_v1.0/GCA_044592535.1_V007.hap1_v1.0_genomic.fna.gz,na
ASM3717759v1,,Pyrus communis,pear,2n=,haploid,GCA_037177595.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037177595.1/,Chromosome,PacBio Sequel,hifiasm v. 0.16.1-r375,534620029,14735000,14,413,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/177/595/GCA_037177595.1_ASM3717759v1/GCA_037177595.1_ASM3717759v1_genomic.fna.gz,na
Hvulgare_HOR_13942_BPGv2,,Hordeum vulgare,barley,2n=,haploid,GCA_949783295.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_949783295.1/,Chromosome,Illumina Novaseq 6000  PacBio Sequel II,TRITEX (long-read) commit cf605a4,4250211575,14738462,83,1042,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/783/295/GCA_949783295.1_Hvulgare_HOR_13942_BPGv2/GCA_949783295.1_Hvulgare_HOR_13942_BPGv2_genomic.fna.gz,na
Hvulgare_OUN333_BPGv2,,Hordeum vulgare,barley,2n=,haploid,GCA_951816885.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_951816885.1/,Chromosome,Illumina Novaseq 6000  PacBio Sequel II,TRITEX (long-read) commit cf605a4,4246664660,14738683,86,927,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/951/816/885/GCA_951816885.1_Hvulgare_OUN333_BPGv2/GCA_951816885.1_Hvulgare_OUN333_BPGv2_genomic.fna.gz,na
USDA_Bvulg_FC309_v1.2.0,,Beta vulgaris subsp. vulgaris,sugar beet,2n=,haploid,GCA_037177685.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037177685.1/,Chromosome,PacBio Sequel; Illumina,HiFiASM v0.19.4 v. v1,665561101,14791873,14,911,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/177/685/GCA_037177685.1_USDA_Bvulg_FC309_v1.2.0/GCA_037177685.1_USDA_Bvulg_FC309_v1.2.0_genomic.fna.gz,na
BOULO-A-16.22024.PacbioHiFiAssembly,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_965117625.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_965117625.1/,Chromosome,PacBio Sequel II,Hifiasm v0.16.1-r375,139552915,14805843,3,18,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/117/625/GCA_965117625.1_BOULO-A-16.22024.PacbioHiFiAssembly/GCA_965117625.1_BOULO-A-16.22024.PacbioHiFiAssembly_genomic.fna.gz,na
ASM3692708v1,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_036927085.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036927085.1/,Chromosome,Oxford Nanopore PromethION,SMARTdenovo v. 2018-02-19; Flye v. 2.7,131386258,14816524,5,83,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/927/085/GCA_036927085.1_ASM3692708v1/GCA_036927085.1_ASM3692708v1_genomic.fna.gz,na
ASM3694061v1,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_036940615.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036940615.1/,Chromosome,PacBio Sequel,Canu v. v2.1.1; Flye v. v2.7; Hifiasm v. v0.16.1,139779787,14819018,4,20,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/940/615/GCA_036940615.1_ASM3694061v1/GCA_036940615.1_ASM3694061v1_genomic.fna.gz,na
CARL-A-16.22030.PacbioHiFiAssembly,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_965117685.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_965117685.1/,Chromosome,PacBio Sequel II,Hifiasm v0.16.1-r375,136448681,14828576,4,12,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/117/685/GCA_965117685.1_CARL-A-16.22030.PacbioHiFiAssembly/GCA_965117685.1_CARL-A-16.22030.PacbioHiFiAssembly_genomic.fna.gz,na
ASM4025937v1,,Cochlearia groenlandica,NA,2n=,haploid,GCA_040259375.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040259375.1/,Contig,PacBio Sequel2,hifiasm v. 0.19.2,249535152,14830889,6,155,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/259/375/GCA_040259375.1_ASM4025937v1/GCA_040259375.1_ASM4025937v1_genomic.fna.gz,na
V052.hap2_v1.0,,Vitis cinerea var. helleri x Vitis riparia,NA,2n=,haploid,GCA_044590855.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044590855.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,518342043,14834874,14,353,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/590/855/GCA_044590855.1_V052.hap2_v1.0/GCA_044590855.1_V052.hap2_v1.0_genomic.fna.gz,na
Zm-Ki3-REFERENCE-NAM-1.0,,Zea mays,maize,2n=,haploid,GCA_902167105.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_902167105.1/,Chromosome,NA,NA,2207161202,14857510,45,2354,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/167/105/GCA_902167105.1_Zm-Ki3-REFERENCE-NAM-1.0/GCA_902167105.1_Zm-Ki3-REFERENCE-NAM-1.0_genomic.fna.gz,na
V123.hap1_v1.0,,Vitis pseudoreticulata,NA,2n=,haploid,GCA_044588415.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044588415.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,512519184,14876400,14,281,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/588/415/GCA_044588415.1_V123.hap1_v1.0/GCA_044588415.1_V123.hap1_v1.0_genomic.fna.gz,na
V023.hap1_v1.0,,Vitis cinerea var. helleri x Vitis riparia,NA,2n=,haploid,GCA_044591635.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044591635.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,511318176,14882113,13,231,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/591/635/GCA_044591635.1_V023.hap1_v1.0/GCA_044591635.1_V023.hap1_v1.0_genomic.fna.gz,na
V051.hap2_v1.0,,Vitis riparia,riverbank grape,2n=,haploid,GCA_044590845.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044590845.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,503060769,14883745,12,173,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/590/845/GCA_044590845.1_V051.hap2_v1.0/GCA_044590845.1_V051.hap2_v1.0_genomic.fna.gz,na
ASM3324238v1,,Citrus kinokuni,NA,2n=,haploid,GCA_033242385.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_033242385.1/,Scaffold,PacBio Sequel II,Hifiasm v. 0.16,304161186,14885963,8,253,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/242/385/GCA_033242385.1_ASM3324238v1/GCA_033242385.1_ASM3324238v1_genomic.fna.gz,na
ASM3692743v1,,Arabidopsis thaliana,thale cress,2n=,haploid,GCA_036927435.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036927435.1/,Chromosome,Oxford Nanopore PromethION,SMARTdenovo v. 2018-02-19; Flye v. 2.7,135801646,14886835,5,56,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/927/435/GCA_036927435.1_ASM3692743v1/GCA_036927435.1_ASM3692743v1_genomic.fna.gz,na
Jhindsii_Rawlins_hap2,,Juglans hindsii,NA,2n=,haploid,GCA_041380795.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041380795.1/,Chromosome,PacBio,hifiasm v. 0.19.8,554734002,14887379,12,208,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/380/795/GCA_041380795.1_Jhindsii_Rawlins_hap2/GCA_041380795.1_Jhindsii_Rawlins_hap2_genomic.fna.gz,na
P84_V1,,Cucumis melo subsp. agrestis,NA,2n=,haploid,GCA_030578075.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030578075.1/,Chromosome,PacBio Sequel,Flye v. 2.8.1; Hifiasm v. 0.8,379444520,14933135,10,68,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/578/075/GCA_030578075.1_P84_V1/GCA_030578075.1_P84_V1_genomic.fna.gz,na
