Assembly name,version,Species name,Common name,Ploidy=Chr,haplotype,NCBI GenBank ID,Link (download),assembly quality (ie: Gold  draft  etc),Sequencer Reads,Assembly Method,Total Length (bp),N50 Length (bp),L50 (#),Contig (#),Number of Gaps,Link (FTP),Publication (PUBMED ID)
ASM3464025v1,,Brassica oleracea var. italica,broccoli,2n=,haploid,GCA_034640255.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_034640255.1/,Chromosome,Oxford Nanopore,SMARTdenovo v. 1.0,552145369,14296461,11,318,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/640/255/GCA_034640255.1_ASM3464025v1/GCA_034640255.1_ASM3464025v1_genomic.fna.gz,NA
Saccharum officinarum X spontaneum var R570 v2.1,,Saccharum hybrid cultivar R570,NA,2n=,haploid,GCA_038087645.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_038087645.1/,Contig,PacBio Sequel II; Illumina HiSeq-2500,HiFiAsm v. 1; RACON v. 1.4.10,5038506984,14368309,102,859,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/087/645/GCA_038087645.1_Saccharum_officinarum_X_spontaneum_var_R570_v2.1/GCA_038087645.1_Saccharum_officinarum_X_spontaneum_var_R570_v2.1_genomic.fna.gz,38538783
V018.hap2_v1.0,,Vitis mustangensis x V. labrusca x V. rupestris x V. riparia x V. vinifera,NA,2n=,haploid,GCA_044592055.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044592055.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,490797986,14369223,13,172,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/592/055/GCA_044592055.1_V018.hap2_v1.0/GCA_044592055.1_V018.hap2_v1.0_genomic.fna.gz,NA
V125.hap2_v1.0,,Vitis pseudoreticulata x Vitis vinifera,NA,2n=,haploid,GCA_044588285.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044588285.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,523584036,14425558,13,183,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/588/285/GCA_044588285.1_V125.hap2_v1.0/GCA_044588285.1_V125.hap2_v1.0_genomic.fna.gz,NA
ASM4089407v1,,Rhodiola chrysanthemifolia,NA,2n=,haploid,GCA_040894075.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040894075.1/,Chromosome,PacBio,Hifiasm v. 0.16.1,402213833,14542971,8,1411,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/894/075/GCA_040894075.1_ASM4089407v1/GCA_040894075.1_ASM4089407v1_genomic.fna.gz,37872890
ASM2092103v1,,Rhodamnia argentea,silver malletwood,2n=,haploid,GCA_020921035.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_020921035.1/,Chromosome,Oxford Nanopore MinION; Illumina NovaSeq; Illumina NextSeq,NECAT v. 0.0.1,346710500,14585590,10,111,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/921/035/GCA_020921035.1_ASM2092103v1/GCA_020921035.1_ASM2092103v1_genomic.fna.gz,39487819
TalH_r1.0,,Trifolium alexandrinum,NA,2n=,haploid,GCA_043005315.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_043005315.1/,Scaffold,PacBio Sequel II,hifiasm v. 0.19.5,547551778,14593844,13,514,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/005/315/GCA_043005315.1_TalH_r1.0/GCA_043005315.1_TalH_r1.0_genomic.fna.gz,NA
ASM2309106v1,,Dianthus caryophyllus,clove pink,2n=,haploid,GCA_023091065.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_023091065.1/,Chromosome,Oxford Nanopore Technologies; Illumina Hiseq Xten,nextdenovo v. 2.3.0,636297055,14652655,15,82,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/091/065/GCA_023091065.1_ASM2309106v1/GCA_023091065.1_ASM2309106v1_genomic.fna.gz,35247284
Ssia_1.0,,Senna siamea,NA,2n=,haploid,GCA_031216115.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_031216115.1/,Chromosome,BGI-DIPSEQ,3D-DNA v. 180419,437208635,14708400,10,389,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/216/115/GCA_031216115.1_Ssia_1.0/GCA_031216115.1_Ssia_1.0_genomic.fna.gz,NA
ASM4025937v1,,Cochlearia groenlandica,NA,2n=,haploid,GCA_040259375.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040259375.1/,Contig,PacBio Sequel2,hifiasm v. 0.19.2,249535152,14830889,6,155,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/259/375/GCA_040259375.1_ASM4025937v1/GCA_040259375.1_ASM4025937v1_genomic.fna.gz,NA
P84_V1,,Cucumis melo subsp. agrestis,NA,2n=,haploid,GCA_030578075.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030578075.1/,Chromosome,PacBio Sequel,Flye v. 2.8.1; Hifiasm v. 0.8,379444520,14933135,10,68,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/578/075/GCA_030578075.1_P84_V1/GCA_030578075.1_P84_V1_genomic.fna.gz,NA
ASM39365v2,,Nicotiana sylvestris,wood tobacco,2n=,haploid,GCA_000393655.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_000393655.2/,Chromosome,Oxford Nanopore; Illumina,Flye v. 2.9.1,2321514786,14974217,50,502,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/393/655/GCA_000393655.2_ASM39365v2/GCA_000393655.2_ASM39365v2_genomic.fna.gz,38278835;23773524
ASM4612593v1,,Stylosanthes angustifolia,NA,2n=,haploid,GCA_046125935.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_046125935.1/,Chromosome,ONT,NextDenovo v. JAN-2020,645866653,14985271,13,167,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/125/935/GCA_046125935.1_ASM4612593v1/GCA_046125935.1_ASM4612593v1_genomic.fna.gz,NA
daPenSemp1.hap1.1,,Pentaglottis sempervirens,NA,2n=,haploid,GCA_964197855.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964197855.1/,Chromosome,PacBio Arima2,various,850042184,15004067,18,427,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/197/855/GCA_964197855.1_daPenSemp1.hap1.1/GCA_964197855.1_daPenSemp1.hap1.1_genomic.fna.gz,NA
JrSerr_v1.0,,Juglans microcarpa x Juglans regia,NA,2n=,alternate-pseudohaplotype,GCA_004785585.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_004785585.1/,Chromosome,PacBio,FALCON v. 0.4.2,530618363,15066219,13,127,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/785/585/GCA_004785585.1_JrSerr_v1.0/GCA_004785585.1_JrSerr_v1.0_genomic.fna.gz,30937174
dmEscCali1.0.a,,Eschscholzia californica,California poppy,2n=,alternate-pseudohaplotype,GCA_041429965.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041429965.1/,Scaffold,PacBio Sequel; Illumina NovaSeq; Dovetail OmniC,HiFiasm v. 0.19.5-r592; SALSA v. 2; YAGCloser v. https://github.com/merlyescalona/yagcloser,406198345,15159196,8,773,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/429/965/GCA_041429965.1_dmEscCali1.0.a/GCA_041429965.1_dmEscCali1.0.a_genomic.fna.gz,NA
drIleAqui2.1,,Ilex aquifolium,English holly,2n=,haploid,GCA_951799425.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_951799425.1/,Chromosome,PacBio Arima2,various,799957178,15160792,17,158,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/951/799/425/GCA_951799425.1_drIleAqui2.1/GCA_951799425.1_drIleAqui2.1_genomic.fna.gz,NA
DSuf,,Dillenia suffruticosa,NA,2n=,haploid,GCA_033439265.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_033439265.1/,Scaffold,PacBio Sequel,hifiasm v. 0.19.5-r587; YAHS v. 1.1; SAMBA v. 4.1.0,596578744,15215838,15,66,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/439/265/GCA_033439265.1_DSuf/GCA_033439265.1_DSuf_genomic.fna.gz,NA
Eleusine_coracana_v1.0,,Eleusine coracana subsp. coracana,Indian finger millet,2n=,haploid,GCA_032690845.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_032690845.1/,Chromosome,PacBio CLR,MECAT v. 1.4,1110294373,15268596,25,674,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/690/845/GCA_032690845.1_Eleusine_coracana_v1.0/GCA_032690845.1_Eleusine_coracana_v1.0_genomic.fna.gz,NA
CNAP_Dsew_1.0,,Drepanocaryum sewerzowii,NA,2n=,haploid,GCA_040764665.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040764665.1/,Chromosome,Oxford Nanopore PromethION,Flye v. 2.9,332850495,15299101,8,134,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/764/665/GCA_040764665.1_CNAP_Dsew_1.0/GCA_040764665.1_CNAP_Dsew_1.0_genomic.fna.gz,NA
ASM2260669v1,,Vaccinium macrocarpon,American cranberry,2n=,haploid,GCA_022606695.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_022606695.1/,Chromosome,Oxford Nanopore GridION; Illumina NovaSeq,minimap v. June 2020,484908398,15310187,10,124,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/606/695/GCA_022606695.1_ASM2260669v1/GCA_022606695.1_ASM2260669v1_genomic.fna.gz,35255111
CAS_Eicr_1.0,,Pontederia crassipes,water hyacinth,2n=,haploid,GCA_030549335.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030549335.1/,Chromosome,PacBio Sequel,Hifiasm v. 0.16.0,1132200640,15378581,23,131,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/549/335/GCA_030549335.1_CAS_Eicr_1.0/GCA_030549335.1_CAS_Eicr_1.0_genomic.fna.gz,NA
V049.hap2_v1.0,,Vitis rupestris,bush grape,2n=,haploid,GCA_044590955.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044590955.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,501995961,15441317,12,165,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/590/955/GCA_044590955.1_V049.hap2_v1.0/GCA_044590955.1_V049.hap2_v1.0_genomic.fna.gz,NA
V055.hap1_v1.0,,Vitis riparia x Vitis rupestris,NA,2n=,haploid,GCA_044590725.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044590725.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,509561434,15493696,11,365,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/590/725/GCA_044590725.1_V055.hap1_v1.0/GCA_044590725.1_V055.hap1_v1.0_genomic.fna.gz,NA
ddPopTric1.0.hap1,,Populus trichocarpa,black cottonwood,2n=,haploid,GCA_028534895.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_028534895.1/,Scaffold,PacBio Sequel IIe; Dovetail's OmniC; Illumina NovaSeq,HiFiasm v. 0.16.1-r375; SALSA v. 2.2; purge_dups v. 1.2.5; Rapid curation v. https://gitlab.com/wtsi-grit/rapid-curation (commit 4ddca450),423919369,15533218,10,158,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/534/895/GCA_028534895.1_ddPopTric1.0.hap1/GCA_028534895.1_ddPopTric1.0.hap1_genomic.fna.gz,NA
C_excelsa_V5,,Cochlearia excelsa,NA,2n=,haploid,GCA_963556525.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963556525.1/,Chromosome,Oxford Nanopore Promethion,Flye2.9,310477119,15539616,8,144,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/556/525/GCA_963556525.1_C_excelsa_V5/GCA_963556525.1_C_excelsa_V5_genomic.fna.gz,NA
ASM4114648v1,,Mentha x piperita,peppermint,2n=,haploid,GCA_041146485.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041146485.1/,Chromosome,PacBio Sequel IIe,Hifiasm v. 0.14-r312,2040596634,15734411,48,762,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/146/485/GCA_041146485.1_ASM4114648v1/GCA_041146485.1_ASM4114648v1_genomic.fna.gz,NA
guava_v11.23,,Psidium guajava,guava,2n=,haploid,GCA_016432845.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_016432845.1/,Chromosome,PacBio Sequel,FALCON v. 0.3,443752735,15807569,9,73,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/432/845/GCA_016432845.1_guava_v11.23/GCA_016432845.1_guava_v11.23_genomic.fna.gz,33098334
aegilops_longissima_AEG-6782-2_v2,,Aegilops longissima,NA,2n=,haploid,GCA_964264335.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964264335.1/,Chromosome,Illumina HiSeq4000  Sequel II,TRITEX (commit: 7041ff2)  hifiasm (v0.14.1),6032725181,15853756,110,1923,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/264/335/GCA_964264335.1_aegilops_longissima_AEG-6782-2_v2/GCA_964264335.1_aegilops_longissima_AEG-6782-2_v2_genomic.fna.gz,NA
daCruLaev1.1,,Cruciata laevipes,NA,2n=,haploid,GCA_963678965.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963678965.1/,Chromosome,PacBio Arima2,various,296595190,15853853,7,32,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/678/965/GCA_963678965.1_daCruLaev1.1/GCA_963678965.1_daCruLaev1.1_genomic.fna.gz,NA
ASM4129636v1,,Sageretia thea,NA,2n=,haploid,GCA_041296365.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041296365.1/,Complete Genome,Oxford Nanopore PromethION; Illumina NovaSeq,NextDenovo v. 2.5.2,197778613,15864814,5,12,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/296/365/GCA_041296365.1_ASM4129636v1/GCA_041296365.1_ASM4129636v1_genomic.fna.gz,NA
ASM2925568v2,,Silene conica,NA,2n=,haploid,GCA_029255685.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_029255685.2/,Chromosome,PacBio Sequel,Hifiasm v. Jan-2022,869222077,15943926,19,1517,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/255/685/GCA_029255685.2_ASM2925568v2/GCA_029255685.2_ASM2925568v2_genomic.fna.gz,37732249
dhQueRobu3.1,,Quercus robur,English oak,2n=,haploid,GCA_932294415.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_932294415.1/,Chromosome,NA,NA,789164779,15951894,13,214,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/932/294/415/GCA_932294415.1_dhQueRobu3.1/GCA_932294415.1_dhQueRobu3.1_genomic.fna.gz,NA
LKA_r1.0,,Larix kaempferi,karamatsu,2n=,haploid,GCA_027924585.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_027924585.1/,Contig,PacBio SequelII,Hifiasm v. 0.13,13492429495,15952621,244,4655,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/924/585/GCA_027924585.1_LKA_r1.0/GCA_027924585.1_LKA_r1.0_genomic.fna.gz,NA
OmerRS3,,Oryza meridionalis,Australian wild rice,2n=,haploid,GCA_000338895.3,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_000338895.3/,Chromosome,PacBio,CANU v. 1.5; MECAT v. 1.3; FALCON v. 2017.06.28-18.01-py2.7-ucs4,393637627,16096529,10,198,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/338/895/GCA_000338895.3_OmerRS3/GCA_000338895.3_OmerRS3_genomic.fna.gz,NA
ASM2321262v1,,Styphnolobium japonicum,Japanese pagoda tree,2n=,haploid,GCA_023212625.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_023212625.1/,Scaffold,Oxford Nanopore PromethION,NextDenovo v. 2.3,511485306,16146212,12,134,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/212/625/GCA_023212625.1_ASM2321262v1/GCA_023212625.1_ASM2321262v1_genomic.fna.gz,35466378
C195_Genome,,Lupinus luteus,yellow lupine,2n=,haploid,GCA_964019355.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964019355.1/,Scaffold,PacBio  Illumina,Hifiasm  Jiucer  3D-DNA,962911505,16163958,24,245,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/019/355/GCA_964019355.1_C195_Genome/GCA_964019355.1_C195_Genome_genomic.fna.gz,NA
ASM1452938v2,,Adiantum capillus-veneris,maidenhair fern,2n=,haploid,GCA_014529385.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_014529385.2/,Chromosome,PacBio Sequel,canu v. 1.8,4810195983,16209944,96,3748,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/529/385/GCA_014529385.2_ASM1452938v2/GCA_014529385.2_ASM1452938v2_genomic.fna.gz,NA
ASM3464027v1,,Brassica oleracea var. sabellica,flowering kale,2n=,haploid,GCA_034640275.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_034640275.1/,Chromosome,Oxford Nanopore,SMARTdenovo v. 1.0,559797127,16280493,12,363,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/640/275/GCA_034640275.1_ASM3464027v1/GCA_034640275.1_ASM3464027v1_genomic.fna.gz,NA
ASM2855475v1,,Cordia subcordata,kou,2n=,haploid,GCA_028554755.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_028554755.1/,Contig,Oxford Nanopore,smartdenovo v. 1.0,472349638,16399519,10,62,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/554/755/GCA_028554755.1_ASM2855475v1/GCA_028554755.1_ASM2855475v1_genomic.fna.gz,NA
ASM4423143v1,,Bergenia purpurascens,NA,2n=,haploid,GCA_044231435.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044231435.1/,Chromosome,Illumina NovaSeq,SOAPdenovo v. 2.2115,620721145,16466821,14,362,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/231/435/GCA_044231435.1_ASM4423143v1/GCA_044231435.1_ASM4423143v1_genomic.fna.gz,NA
ASM1680809v1,,Vigna angularis,adzuki bean,2n=,haploid,GCA_016808095.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_016808095.1/,Chromosome,PacBio Sequel,Canu v. 1.8,447803293,16516761,10,66,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/808/095/GCA_016808095.1_ASM1680809v1/GCA_016808095.1_ASM1680809v1_genomic.fna.gz,NA
ASM1991520v1,,Eucalyptus rudis,moitch,2n=,haploid,GCA_019915205.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_019915205.1/,Contig,PacBio Sequel II HiFi,hifiasm v. 0.8-r279,962168550,16549230,13,768,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/915/205/GCA_019915205.1_ASM1991520v1/GCA_019915205.1_ASM1991520v1_genomic.fna.gz,34479618
drParJuda1.1,,Parietaria judaica,NA,2n=,haploid,GCA_954871525.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_954871525.1/,Chromosome,PacBio Arima2,various,538725569,16564159,10,125,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/954/871/525/GCA_954871525.1_drParJuda1.1/GCA_954871525.1_drParJuda1.1_genomic.fna.gz,NA
dcPolAvic1.1,,Polygonum aviculare,NA,2n=,haploid,GCA_934048045.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_934048045.1/,Chromosome,NA,NA,351571568,16593782,9,140,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/934/048/045/GCA_934048045.1_dcPolAvic1.1/GCA_934048045.1_dcPolAvic1.1_genomic.fna.gz,NA
ASM4728806v1,,Malus transitoria,NA,2n=,unresolved-diploid,GCA_047288065.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_047288065.1/,Chromosome,PacBio Sequel,HiFiasm v. 0.15_r334,1259149363,16686812,23,449,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/288/065/GCA_047288065.1_ASM4728806v1/GCA_047288065.1_ASM4728806v1_genomic.fna.gz,NA
ASM3324248v1,,Citrus nobilis,kunembo,2n=,unresolved-diploid,GCA_033242485.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_033242485.1/,Scaffold,PacBio Sequel II,Hifiasm v. 0.16,344978569,16696102,7,280,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/242/485/GCA_033242485.1_ASM3324248v1/GCA_033242485.1_ASM3324248v1_genomic.fna.gz,NA
ASM4671865v1,,Chenopodium pamiricum,NA,2n=,haploid,GCA_046718655.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_046718655.1/,Chromosome,PacBio Sequel,HiFiasm v. 19,494952436,16704975,9,995,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/718/655/GCA_046718655.1_ASM4671865v1/GCA_046718655.1_ASM4671865v1_genomic.fna.gz,NA
Jmimo_V1,,Jacaranda mimosifolia,NA,2n=,haploid,GCA_018894105.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_018894105.1/,Chromosome,PacBio Sequel,CANU v. JULY-2020,707306562,16771632,17,288,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/894/105/GCA_018894105.1_Jmimo_V1/GCA_018894105.1_Jmimo_V1_genomic.fna.gz,33944940
ASM3044987v1,,Aegle marmelos,Indian baelfruit,2n=,haploid,GCA_030449875.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030449875.1/,Contig,Oxford Nanopore,Nextdenovo v. v2.0,275993979,16833768,6,143,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/449/875/GCA_030449875.1_ASM3044987v1/GCA_030449875.1_ASM3044987v1_genomic.fna.gz,NA
ASM4269212v1,,Litchi chinensis,lychee,2n=,haploid,GCA_042692125.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_042692125.1/,Chromosome,Oxford Nanopore,Nextdenovo v. 2.0-beta.1,530364805,16847877,11,82,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/692/125/GCA_042692125.1_ASM4269212v1/GCA_042692125.1_ASM4269212v1_genomic.fna.gz,NA
FF25_Vum_1,,Vigna umbellata,rice bean,2n=,haploid,GCA_025174585.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_025174585.1/,Chromosome,PacBio Sequel,Celera Assembler v. 2.3,475433220,16877783,11,343,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/174/585/GCA_025174585.1_FF25_Vum_1/GCA_025174585.1_FF25_Vum_1_genomic.fna.gz,NA
ASM2984421v1,,Przewalskia tangutica,NA,2n=,haploid,GCA_029844215.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_029844215.1/,Chromosome,Oxford Nanopore,NextDenovo v. 2.0-beta.1,3028353625,17035176,50,1622,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/844/215/GCA_029844215.1_ASM2984421v1/GCA_029844215.1_ASM2984421v1_genomic.fna.gz,37014116
Saba01F-Hap-a,,Salix babylonica,weeping willow,2n=,haploid,GCA_040801835.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040801835.1/,Chromosome,PacBio Sequel,hifiasm v. 0.16.1-r375,654325205,17048060,17,50,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/801/835/GCA_040801835.1_Saba01F-Hap-a/GCA_040801835.1_Saba01F-Hap-a_genomic.fna.gz,NA
A.artemisiifolia_dipasm_2023_h1_p,,Ambrosia artemisiifolia,common ragweed,2n=,haploid,GCA_032199755.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_032199755.1/,Chromosome,Illumina HiSeq,Hifiasm v. 2023,1102788508,17076038,21,1483,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/199/755/GCA_032199755.1_A.artemisiifolia_dipasm_2023_h1_p/GCA_032199755.1_A.artemisiifolia_dipasm_2023_h1_p_genomic.fna.gz,36973251
Acra_USDA_v1,,Acacia crassicarpa,lancewood,2n=,haploid,GCA_034222035.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_034222035.1/,Scaffold,PacBio Sequel; Illumina NextSeq,Hifiasm v. 0.16.1-r375,750710455,17139029,17,74,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/222/035/GCA_034222035.1_Acra_USDA_v1/GCA_034222035.1_Acra_USDA_v1_genomic.fna.gz,NA
KIB_Rrac_1,,Rhipidocladum racemiflorum,NA,2n=,haploid,GCA_036346355.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036346355.1/,Chromosome,Oxford Nanopore PromethION,NextDenovo v. 2.3.1,1711761600,17300000,35,351,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/346/355/GCA_036346355.1_KIB_Rrac_1/GCA_036346355.1_KIB_Rrac_1_genomic.fna.gz,NA
V102.hap1_v1.0,,Vitis sinocinerea,NA,2n=,haploid,GCA_044645275.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044645275.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,547873774,17380463,12,362,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/645/275/GCA_044645275.1_V102.hap1_v1.0/GCA_044645275.1_V102.hap1_v1.0_genomic.fna.gz,NA
V036.hap2_v1.0,,Vitis berlandieri x Vitis riparia x Vitis labrusca,NA,2n=,haploid,GCA_044591235.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044591235.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.8,500154804,17383051,11,148,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/591/235/GCA_044591235.1_V036.hap2_v1.0/GCA_044591235.1_V036.hap2_v1.0_genomic.fna.gz,NA
USDA_Bvm_604511_v1.1,,Beta vulgaris subsp. maritima,sea beet,2n=,haploid,GCA_034554615.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_034554615.1/,Chromosome,PacBio Sequel,hifiasm v. 0.19.4,784193075,17433098,15,4368,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/554/615/GCA_034554615.1_USDA_Bvm_604511_v1.1/GCA_034554615.1_USDA_Bvm_604511_v1.1_genomic.fna.gz,NA
Sto_11H31,,Solanum stoloniferum,NA,2n=,haploid,GCA_045791845.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_045791845.1/,Chromosome,PacBio Sequel IIe; Illumina NovaSeq,Hifiasm v. 0.18.2-r467; Juicer v. 1.6,1697537398,17458196,24,4315,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/791/845/GCA_045791845.1_Sto_11H31/GCA_045791845.1_Sto_11H31_genomic.fna.gz,NA
S.magellanicum v1.1,,Sphagnum magellanicum,NA,2n=,haploid,GCA_021904315.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_021904315.1/,Chromosome,PacBio Sequel I; Illumina HiSeq-Rapid,MECAT v. 1; ARROW v. 2.2.2,438741478,17461064,10,58,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/904/315/GCA_021904315.1_S.magellanicum_v1.1/GCA_021904315.1_S.magellanicum_v1.1_genomic.fna.gz,NA
